cluster_id,morph_type,n,hull_ar,scatter_ar,linearity,pair_axial_R,arbin
10156,Type1,40,1.2404893439158249,1.7307772904483567,0.7497240726127998,0.3167862055449588,"(1.0, 1.5]"
10160,Type1,16,2.524233550841185,3.470210142175434,0.9233267506562253,0.5464742558187412,"(2.5, 3.0]"
10162,Type1,10,1.3570543646131357,1.3364201402057376,0.6410648760957877,0.15528743752913948,"(1.0, 1.5]"
10163,Type1,13,2.531663858115364,2.837873125596334,0.8895457709519664,0.4137728968103829,"(2.5, 3.0]"
10165,Type1,8,1.7522082072667866,1.7789788698032198,0.7598904612143198,0.24174126294015996,"(1.5, 2.0]"
10166,Type0,8,3.7394589728136585,3.054785427122563,0.903210638675978,0.5822877211239061,"(3.0, 4.0]"
10167,Type1,78,1.658815620069146,2.072725978672538,0.8111851280205821,0.35665847230165654,"(1.5, 2.0]"
10168,Type1,72,1.6314924645473756,1.687085337894087,0.7400069687772061,0.2628498867417341,"(1.5, 2.0]"
10169,Type1,8,1.339799097628755,1.599329063008504,0.7189316497848809,0.1775514534304638,"(1.0, 1.5]"
10171,Type1,6,1.4694913694588785,1.972545587494223,0.7955401623270318,0.27717644456337415,"(1.0, 1.5]"
10172,Type0,6,3.574746688192379,2.9622129715494214,0.897695129466229,0.5944417453310028,"(3.0, 4.0]"
10173,Type1,16,3.5167582991817357,4.156957796090358,0.9452962969466416,0.632689246137883,"(3.0, 4.0]"
10174,Type0,6,2.718563637959595,2.751980511851197,0.883360116112052,0.5694938904567877,"(2.5, 3.0]"
10179,Type1,10,2.08528044825581,2.693192504020213,0.8788361367201691,0.3928760857311399,"(2.0, 2.5]"
10181,Type1,19,3.1919219297291788,3.284125263201543,0.9151498193931851,0.5309225989776957,"(3.0, 4.0]"
10182,Type0,9,4.084996449221103,3.1060694713601373,0.9060827177145617,0.6257759146896977,"(4.0, 10.0]"
10184,Type1,5,2.6007833731263332,2.1281320459233717,0.8191337012305261,0.4608879503557889,"(2.5, 3.0]"
10185,Type1,8,2.970001351726647,2.9000897920548896,0.8937359556349428,0.530748830589904,"(2.5, 3.0]"
10186,Type1,6,3.0807605611635047,3.320686650433303,0.9168534680331121,0.6183746434447465,"(3.0, 4.0]"
10196,Type1,117,1.940275302427965,2.3540317092943392,0.8471290519910081,0.40126476450491744,"(1.5, 2.0]"
10200,Type1,12,1.8752063941687,1.8112578958767453,0.7663909001387181,0.3348725461841887,"(1.5, 2.0]"
10202,Type1,7,2.385521865410597,1.9962661052651105,0.7994013479474935,0.4123818434764995,"(2.0, 2.5]"
10203,Type1,30,1.024567962534208,1.6384713784909792,0.728599269263738,0.22561338441616818,"(1.0, 1.5]"
10204,Type1,11,1.1225694065295106,1.5930791213404452,0.7173465352899056,0.25460153592175544,"(1.0, 1.5]"
10206,Type0,15,3.1928708044378293,3.53271102249352,0.925816283318303,0.5704230755639889,"(3.0, 4.0]"
10208,Type1,7,2.617216989978395,2.6733431180893272,0.877251867081173,0.42569312958815053,"(2.5, 3.0]"
10209,Type1,6,2.866837322935899,2.722073639119682,0.8810894804891357,0.36738548022006356,"(2.5, 3.0]"
10210,Type1,10,1.022090468044403,1.4841754275124552,0.6877709269850223,0.22332219285509444,"(1.0, 1.5]"
10217,Type1,9,1.9349861167290403,2.2109331818605553,0.8301695486840597,0.20489488413883786,"(1.5, 2.0]"
10219,Type1,41,2.6258014652643964,3.072216227747738,0.9042009103110673,0.5246193106831601,"(2.5, 3.0]"
10220,Type1,5,2.3151734393140058,2.2288368935167715,0.8324316451645505,0.5579814201594123,"(2.0, 2.5]"
10221,Type1,13,1.9187313692389831,1.567238813518578,0.710668031231847,0.17785778166522437,"(1.5, 2.0]"
10225,Type1,8,1.3217496790976984,1.6408466815425633,0.7291718113882252,0.24541978614633767,"(1.0, 1.5]"
10227,Type1,11,1.0194634725292435,1.179376617351429,0.5817525681327117,0.05745747898717928,"(1.0, 1.5]"
10228,Type1,9,2.5837072293987147,2.319835495741548,0.8433003878579113,0.432565219133566,"(2.5, 3.0]"
10229,Type1,5,1.6166210691837408,2.0346025038753957,0.8054326075632714,0.530867486504061,"(1.5, 2.0]"
10231,Type1,26,2.2902436827528514,1.9590629939995743,0.7932999337006618,0.32771413343500544,"(2.0, 2.5]"
10233,Type0,10,5.034854221301431,4.823111855567844,0.9587839755566672,0.6065311660237349,"(4.0, 10.0]"
10234,Type1,22,3.783985147921235,3.8668863323601164,0.9373151184145596,0.620845647038037,"(3.0, 4.0]"
10237,Type1,8,2.0994282714220245,2.221825012863777,0.8315507581938681,0.4555499955231936,"(2.0, 2.5]"
10238,Type1,5,2.177430870567335,2.052695558556513,0.8081924479542258,0.3749081006995865,"(2.0, 2.5]"
10239,Type1,7,1.6910725131178903,1.4471483938313108,0.6768187040276578,0.05075353055225422,"(1.5, 2.0]"
10240,Type1,7,2.969560382834108,2.677428147989195,0.8775803234961354,0.5755444296429993,"(2.5, 3.0]"
10242,Type1,5,1.2303058733785175,1.38959328736957,0.658815965661863,0.13422902452065485,"(1.0, 1.5]"
10248,Type1,5,2.5736156282175093,2.4878363021601166,0.8609049696941637,0.6662072769783961,"(2.5, 3.0]"
10249,Type1,9,1.6400816200441877,1.1994677649032717,0.5899493164263172,0.1705826124121511,"(1.5, 2.0]"
10250,Type1,24,1.013295036445338,1.1375007280129017,0.5640627083222642,0.10641152818832503,"(1.0, 1.5]"
10251,Type1,12,2.5770379484788166,2.7809068754014468,0.8854976216923406,0.5038724566512501,"(2.5, 3.0]"
10255,Type1,6,3.323099620080416,3.307988919473848,0.9162674766858887,0.5133137922072659,"(3.0, 4.0]"
10259,Type0,5,2.801505425455672,2.6441924399814574,0.8748710179784047,0.4652077627691693,"(2.5, 3.0]"
10262,Type1,18,2.0654713045630233,2.2682396703071426,0.8372637183623026,0.42216277968880467,"(2.0, 2.5]"
10263,Type0,11,3.8477480998585194,4.938916675633975,0.960618909948689,0.4859153556880034,"(3.0, 4.0]"
10267,Type1,14,2.5567141826080566,2.956848842258836,0.8973617355101368,0.4812665583432837,"(2.5, 3.0]"
10268,Type1,13,2.904512332085307,3.2666194228828958,0.9143160888940371,0.5152364805013581,"(2.5, 3.0]"
10270,Type0,8,3.6307627956390127,4.030589398657877,0.9420143660703024,0.5316043155352728,"(3.0, 4.0]"
10284,Type1,40,1.375365083802113,1.9628701811810798,0.7939359193715084,0.27511685599263785,"(1.0, 1.5]"
10285,Type1,17,3.079586342261267,3.2660047236382694,0.9142865972916767,0.5406965862828206,"(3.0, 4.0]"
10286,Type1,5,1.0483728800350085,1.5897131337514319,0.7164880229800494,0.2562387388139404,"(1.0, 1.5]"
10289,Type0,8,2.441417863532123,2.9416858614063326,0.8964107968194039,0.47027880271272443,"(2.0, 2.5]"
10291,Type1,6,1.9274373566004996,2.637667344661991,0.8743290588856562,0.5117050618982556,"(1.5, 2.0]"
10292,Type1,5,1.6746904341560414,1.7606513645925665,0.7560912090934577,0.48805869483263453,"(1.5, 2.0]"
10293,Type0,6,4.724627205347347,4.237288992296282,0.9472424081679431,0.7436588277127079,"(4.0, 10.0]"
10294,Type1,5,1.215084984822727,1.4810273049103075,0.6868582431627771,0.16937445010088842,"(1.0, 1.5]"
10296,Type1,11,1.754334895971296,1.6566837453528598,0.7329488531826798,0.26539362648532505,"(1.5, 2.0]"
10297,Type1,6,2.5238797970527926,2.5331014806529124,0.86516738390945,0.47029726547923323,"(2.5, 3.0]"
10306,Type1,8,2.0372452630718727,1.613069932912928,0.7223760419715347,0.2343035986255553,"(2.0, 2.5]"
10307,Type1,16,1.388091717963707,1.4789510817728484,0.6862544598424763,0.2574236919813621,"(1.0, 1.5]"
10308,Type0,5,2.752875632290977,2.296724996065886,0.840636071353384,0.38917510349644746,"(2.5, 3.0]"
10309,Type1,10,3.3528239370276167,3.4398190875673644,0.92207198348857,0.555309889471164,"(3.0, 4.0]"
10310,Type1,6,3.3740597654533224,3.2862486871058043,0.9152501465527956,0.5878917295383521,"(3.0, 4.0]"
10315,Type1,8,3.509591559844093,2.9699426333840164,0.8981728051333884,0.5723150070299864,"(3.0, 4.0]"
10316,Type1,13,2.0685926598734374,2.3564943525391415,0.8473996666719723,0.3585104962975642,"(2.0, 2.5]"
10317,Type1,30,1.1985240398112484,1.7500767730245603,0.7538624344589624,0.30810264144403265,"(1.0, 1.5]"
10318,Type0,7,4.117776002346863,4.091689022819741,0.9436363114582806,0.6291332170655821,"(4.0, 10.0]"
10322,Type1,16,1.57210746073082,1.5431636064272733,0.704260475305901,0.19175618618044094,"(1.5, 2.0]"
