"block","r","obs","lo","hi"
5,1392,1216.89943204328,-17.0632518886407,11.1787794616184
5,1416,1212.94509377263,-17.4474915920327,11.3549277594939
5,1440,1209.08062776375,-18.21558315927,11.7977798930108
5,1464,1206.08044538197,-18.4150627207378,11.787789157293
5,1488,1203.37363891478,-19.1813040931636,11.686541800264
5,1512,1200.82730557668,-19.3242062710351,12.0635279554365
5,1536,1198.28089477509,-19.8416048765605,12.0026681699831
5,1560,1195.50450644637,-20.2912240229252,12.2537314462304
5,1584,1192.60973544767,-20.7146569722804,12.6014085658705
5,1608,1189.85720605948,-21.1135106044892,12.6909918404169
5,1632,1186.77817405195,-21.2694551799032,12.6045771551346
5,1656,1182.80934507671,-21.4774012870796,12.623454320269
5,1680,1178.16289220669,-22.0195145942225,12.8907020132185
5,1704,1172.3854973208,-22.0274675086039,12.848793025476
5,1728,1166.14414129439,-22.4727166189866,13.251163799488
5,1752,1159.91369312295,-23.0526600411856,13.553514687444
5,1776,1153.7441146779,-23.1810103957284,13.5685519435103
5,1800,1148.0320856204,-23.5186205925561,13.8490441896909
5,1824,1142.14692204076,-24.0318140178483,14.3449146270993
5,1848,1136.69497593103,-24.5008012799467,14.7694786960292
5,1872,1131.97360815017,-25.1456279756092,15.1321696416146
5,1896,1127.54575120238,-25.1956116745707,15.1199299418604
5,1920,1123.68453407682,-25.3853251807534,15.013974229189
5,1944,1120.59125253304,-25.6920364623688,15.3680321890797
5,1968,1117.50164864,-26.0882879333233,15.2584818293551
5,1992,1114.59550276896,-26.414687969982,15.8098379909181
5,2016,1110.90588613284,-26.8999895491991,16.0629644338915
6,0,0,0,0
6,24,183.63972161378,-2.057723425733,0.932625725173025
6,48,252.732561885512,-2.38369218775873,0.425715283976771
6,72,305.63675223575,-2.18646382140759,1.55190594872546
6,96,353.565458991092,-1.45183963812653,1.71880765412654
6,120,397.902931902124,-1.60250912754658,1.82968307454288
6,144,438.836544768727,-1.82141452398221,2.00980922521833
6,168,478.197949804554,-1.91330757912831,2.23958676786492
6,192,513.907382484995,-1.72408798366635,1.89555063380311
6,216,547.600365667625,-2.03658444342233,2.15394595810272
6,240,580.767145949597,-2.14500705434307,2.24522645076948
6,264,615.289662176007,-2.47834615815458,2.63064103825531
6,288,649.197528331002,-2.74056178131246,2.58342780892428
6,312,681.574958197711,-2.92945950166853,3.05055895650463
6,336,711.524478017275,-3.19471542887101,3.70381459876262
6,360,739.734813252025,-3.75453664757271,3.94979033015613
6,384,767.958729132548,-3.7085389325153,4.16832842134409
6,408,795.252546174247,-4.10332758749541,4.62090086953521
6,432,822.780836861714,-4.46422706684143,4.76671671742071
6,456,850.079561188197,-4.74960281532634,5.31888694437004
6,480,875.891404655684,-4.75407302715843,5.47737017558035
6,504,900.651218918407,-4.72721709592372,5.57342928653424
6,528,924.736970813541,-4.78767080734565,5.76640402928922
6,552,948.389407352847,-4.76422905070137,6.40202265860489
6,576,972.070130556257,-4.95888779370557,6.42601846875539
6,600,995.977457978861,-5.45676888899425,6.3677315442734
6,624,1019.76855278863,-5.82947146592585,6.76947712716253
6,648,1043.28890394922,-6.05186515748505,6.71359506233478
6,672,1066.08945589142,-5.95417126033453,6.60590890388039
6,696,1087.79639016924,-6.33531875043775,6.69261119697774
6,720,1107.53889264852,-6.93197910885317,7.03152265588096
6,744,1127.17334504827,-7.48813935321436,7.42099559886651
6,768,1146.25695417783,-7.99200136144032,7.87293433474383
6,792,1163.78687796696,-8.43052635174263,8.20536948278482
6,816,1181.26467421229,-8.71960987251134,8.35281280730226
6,840,1198.17279453761,-8.81668969428449,8.97015172665465
6,864,1215.31327348707,-9.19992468851433,9.08748388879508
6,888,1233.39700914179,-9.50800847277651,9.2819638624693
6,912,1251.65717564196,-9.69810122899594,8.99481777819949
6,936,1269.18828733156,-9.79365053365586,9.13139617661898
6,960,1286.1467804226,-10.2673334180289,9.74481442828755
6,984,1302.58056427756,-10.015652668515,9.70254086716182
6,1008,1317.97414233878,-10.0852116790285,9.98416354297501
6,1032,1333.1980100961,-10.140796588119,10.1885761462272
6,1056,1348.6818072971,-10.3045278179509,10.3913613642098
6,1080,1363.97901138172,-10.5686100640976,10.5566913237581
6,1104,1379.64019679964,-10.8107586678343,10.7820698974474
6,1128,1394.35357374338,-11.0769736020982,11.0165388355049
6,1152,1408.15706446029,-10.9676055925784,11.6476488047138
6,1176,1421.70280277022,-11.1355945731336,11.6121467652224
6,1200,1434.60678327873,-11.4263860650847,12.0954369520089
6,1224,1447.89036394611,-11.8146944399957,12.3748224694411
6,1248,1461.13167720758,-12.145418600375,12.7307601565738
6,1272,1473.70240742853,-12.2365954066286,12.9386077478048
6,1296,1485.9846623347,-12.4340477805945,13.2928544163037
6,1320,1498.7189950527,-12.9243808313106,13.5970298951024
6,1344,1510.47012057242,-13.2729502110046,13.9546550697594
6,1368,1521.43809471398,-13.2485173734979,14.3263233467144
6,1392,1532.81858646708,-13.3533686458618,14.5710579372076
6,1416,1543.96865931086,-13.7153069133963,15.0240340079743
6,1440,1555.05587458173,-13.9333281129398,15.4193059902286
6,1464,1565.89806713609,-14.2390974510874,15.44491162599
6,1488,1576.01029364026,-14.944316299637,15.6718739096796
6,1512,1585.85578939476,-15.1300379053362,16.04702356296
6,1536,1595.4732269127,-15.053252034907,15.9125608766822
6,1560,1604.75884845521,-15.3390750566657,16.1827467846738
6,1584,1613.87903333908,-15.5857586979587,16.5791406404369
6,1608,1622.88203786774,-15.7501013692881,16.939948680144
6,1632,1631.75864446511,-15.9980124290958,17.1186923101116
6,1656,1640.36975065802,-16.2570251750165,17.759145221889
6,1680,1648.60664595968,-16.5382069689456,18.0505539189842
6,1704,1656.69896398562,-16.7988628921671,18.1474605856065
6,1728,1664.45565710385,-16.8647773442667,18.4328586267125
6,1752,1671.72318449387,-17.115881174793,18.8393130317186
6,1776,1679.16851001539,-17.3222701538868,19.3879428678124
6,1800,1685.98618824837,-17.6321464183764,19.5752078346259
6,1824,1692.70901909521,-17.6605893231181,19.7988631856626
6,1848,1699.34034501885,-17.9038166895734,20.1128225583386
6,1872,1705.79547427718,-18.2086647960414,20.161674175409
6,1896,1712.68470518871,-18.4859143581216,20.3581295074596
6,1920,1719.25385706395,-18.7119026445057,20.4303950104265
6,1944,1726.12034568041,-19.2551120717144,20.7820761294604
6,1968,1733.07247648994,-19.7216102941002,21.2362024727474
6,1992,1739.84997277115,-20.0221420955743,21.6232083848536
6,2016,1746.53050957944,-20.4355784829743,21.8472955312209
